,Channel_Id,Clean_text,Category
655,UCcGcC0DCDXyqSPdpskY99CQ,deepak tulsyan namaste name deepak tulsyan dancer choreographer traveler watching dance deepaktulsyanyt com delhi india,Dance
656,UCuhKTYX1J1M5XUX0cMbG3vQ,bfunk interested learning bollywood bhangra styles dance online tutorials platform bfunkdance com start dancing us inquiries us info bfunk dance,Dance
657,UCl2cOcj5oPC-DLTVSyBFpqQ,dance mafia dance mafia dance fitness studio mohali young institute provides quality dance training people age 3 70 dance mafia believe one young old learn dance help 8 professional choreographers guarantee enjoy time us ripanpreet sidhu director 15 years experience choreographer national level choreographer boogie woogie finalist dance show telecasted sony tv performer one best north west south india ripanpreet successful maintaining good relationships students staff wherever worked left 100 satisfied without negative review enjoy time us,Dance
658,UCQ5DQDtChvYijmkw3z0FLoQ,tanvi karekar hey talk dance things hope stick around,Dance
659,UCPbUTEjdU04ChIZfi53jczw,g dance centre g dance centre official uploading dance tutorials different dance styles age groups get latest update classes 91 9990029978 gmdance center qyuki com address g dance centre 247 main market adarsh nagar delhi 33 managed qyuki digital media,Dance
660,UCEpw7OG973a0fsQFzPKkPCw,bitbns bitbns find content various tools features tutorials live ask anything sessions related bitbns field cryptocurrency watch learn use margin trading cryptocurrency bracket order cryptocurrency trading maintain use cryptocurrency wallet lot entered world cryptocurrency trading december 2017 bitbns best cryptocurrency exchange india largest terms 24 hour cryptocurrency trading volume india ever since day kicked journey goal remained constant enable millions cryptocurrency traders across globe trade advanced trading tools free market cryptocurrencies create bitbns get best cryptocurrency price india whatsoever,Cryptocurrency
661,UCnhxpVeDok2qnG88Je8WN5w,crypto news crypto news updates,Cryptocurrency
662,UCwj_Js5M9iV-wwN68R6X8Ng,crypto tech block chain technology future revolution makes digital signature bitcoin first cryptocurrency create using blockchain technology bitcoin cryptocurrency form electronic cash bitcoin decentralized digital currency without control central bank easily transactions peer peer cryptocurrency big impact future digital economy three four years world totally made upon crypto economy aims create awareness cryptocurrency sort scam crypto field financial advising opinion complaint something find content used incorrectly contact broadcaster prior making claim tamilcryptotech bitcoin decentralizedtech,Cryptocurrency
663,UCyhvw_nJtkbrB8uEfyjhK6w,crypto cryptotamil non profit aims deliver high quality blockchain crypto education cryptotamil first ever reach 100 000 subscribers milestone cryptotamil owned dr manoharan ramachandran completed phd bournemouth university uk currently working associate research scientist open university uk also founder ceo blockindy first ever crypto price comparison app released india,Cryptocurrency
664,UC5I-df1jVbL3q_WOh6OP05A,crypto city crypto city covers crypto related news market analysis crypto education opinion crypto city owned dhamodharan completed sc phil c b ed published technology related articles computer monthly twice magazine financial advice strictly personal opinions make sure research never take one person opinion financial guidance multiple strategies strategies fit people excellent dhamu3 com telegram,Cryptocurrency
665,UCxPH_9TZEWJwCueIaT1pd3A,crypto knowledge emerging trends bitcoin altcoins upcoming icos new coins market hacks scams watch global economy affects crypto sphere everything mentioned presented indepth review coins guys,Cryptocurrency
666,UCaSYSYbyZe15Kt-dhzP_LHQ,cryptocurrency cryptocurrency intrested cryptocurrency invested cryptocurrency means useful going discuss price action strategies technical analysis cryptocurrency,Cryptocurrency
667,UCYYCnQPFV6j5ekDuFN1YQBg,future crypto future crypto viewer sharing information cryptocurrency market situation token reviews surely helpful gain knowledge crypto purely educational purpose trying give best much friends forget click crypto future believe crypto gain assets promotions sponsors contact futurecryptotamil com,Cryptocurrency
668,UC9r2O3hCius-wf_aI7Szj-Q,cryptocurrency guru friends crytocurrency guru provide best way earn cryptocurrency watch earn online,Cryptocurrency
669,UCBgL_GTV29mzhIPgbqaf2og,crypto crypto live,Cryptocurrency
670,UCWtr18cqzqneW0W1iATC5cQ,cryptocoin cryptocoin cryptocurrency bitcoin blockchain trading technical analysis language wazirxwarriors indiawantscrypto bitcoin cryptocurrency blockchain technicalanalysis 1000xaltcoins getrich,Cryptocurrency
671,UComibGh4mjHXqA8WEtbiyVg,crypto school free trading technical classes free trading signals free legit airdrops free crypto market updates free crypto newses 7639385235 dont pay fees trading signals free premium trading signals instant crypto newses verified ido website,Cryptocurrency
672,UCk1ZZD4f6PxZz-SAvlRdfnw,crypto pugal focused provide useful information fundamental analysis related crypto currency bitcoin ethereum cardona ripple aave nft binance coin coinbase crypto cryptocoin cryptotamil cryptopugal gives plethora information merits demerits particular crypto team behind crypto use case crypto type crypto many contact cryptopugal com,Cryptocurrency
673,UCv9lTuuz7wF8FRBgBtxvRsA,crypto bank earn free cryptocurrency,Cryptocurrency
674,UCuEY9VHdJMmgnF7mlfu3m-g,cryptojen education blockchain crypto airdrops bitcoin trading binance free coins online earnings passive income,Cryptocurrency
675,UCGGz5KwzofxRqXTj_7vGDyQ,crypto mvr kumar,Cryptocurrency
676,UCD4eBQ3nPK-WUHzPmazn6RQ,cryptech boss,Cryptocurrency
677,UCRwRcdfQaYRcav8K80ktLZA,super earn crypto income online job using mobile contact,Cryptocurrency
678,UC29JyfFtTZVKbkLG0SFC-xQ,cryp2o village telegram group,Cryptocurrency
679,UC1gXX5fmz7xCV-OSZxsx5pQ,beginners solution,Cryptocurrency
680,UCxD7XzS5WE5Jlyvkavvu_8g,cryptotelugu,Cryptocurrency
681,UCHMfNJkXQIy5FefOcAu3yAg,crypto kids name santhosh raja want help indian youth achieve financial goals sharing knowledge regarding personal finance money management skills skills developed practical experience,Cryptocurrency
682,UC8djfQLmdmj_6e0XVlWDXuw,crypto daily crypto daily crypto travel created idea people miss revolutionary technology cryptocurrency blockchain bitcoin along everyone else excel field miss wonderful opportunity crypto daily provide important news crypto industry well extensive honest token reviews coins interest market get important crypto information learn learn people remember feedback advice need advice consult expert telegram telugucryptodailyofficial give us cryptotelugu bitcointelugu dailycryptonews altcoindaily bitcoindaily,Cryptocurrency
683,UClYl5ya2pMGHM8EZIq1zVOQ,crypto badi name vijay crypto badi learn earn crypto together help crypto journey save time navigating crypto world help crypto questions best crypto investments,Cryptocurrency
684,UChlMjnA0w-HIM4K39twcDKg,crypto king crypto king learn knowledge crypto currency help stand legs earn free maining coins buy sell cryptocurrency coins,Cryptocurrency
685,UC8djfQLmdmj_6e0XVlWDXuw,crypto daily crypto daily crypto travel created idea people miss revolutionary technology cryptocurrency blockchain bitcoin excel field along everyone miss wonderful opportunity crypto daily provide important news crypto industry well extensive honest token reviews coins interest market get important crypto information learn learn people remember feedback advice need advice consult expert telegram telugucryptodailyofficial give us cryptotelugu bitcointelugu dailycryptonews altcoindaily bitcoindaily,Cryptocurrency
686,UCvdRkfzrNNxKkiDi7MJMo8w,crypto analyst crypto coins prediction crypto news investing tips long term investment,Cryptocurrency
687,UC3TzowEhl9zMHSuhUzzBHGQ,crypto trading types trading guidance online ernings,Cryptocurrency
688,UC2u6jIu6DckHyLmKv9yN-1A,bitbns bitbns find content various tools features tutorials live ask anything sessions related bitbns field cryptocurrency watch learn use margin trading cryptocurrency bracket order cryptocurrency trading maintain use cryptocurrency wallet lot entered world cryptocurrency trading december 2017 bitbns best cryptocurrency exchange india largest terms 24 hour cryptocurrency trading volume india ever since day kicked journey goal remained constant enable millions cryptocurrency traders across globe trade advanced trading tools free market cryptocurrencies create bitbns get best cryptocurrency price india whatsoever,Cryptocurrency
689,UCD19WRkWci45dBGhInlzCHQ,crypto squad hii guys provide crypto updates daily crypto market updates etc financial advisor investment contains risk invest risk invest money without proper research proper knowledge invest gaining knowledge collab also promotions contact,Cryptocurrency
690,UCRzdYjloQI7VJYax6GsX8ZQ,shivam chhuneja shivam chhuneja marketing consultant helps businesses marketing strategy helps execute build stronger brands worked companies helios india richlook cipla sm difference bar vision thursday boots paul evans game sense sports many across world holds electronics telecom degree symbiosis university pune masters international marketing hult international school boston u author smart brainology mindset winners runs multiple social media communities 2 3 lakh people runs teaches thousands young indians mindset marketing reach shivam simply type shivam chhuneja google social media platforms official telegram,Cryptocurrency
691,UC_nyUS3dGDwu8cgVjT0t5Tg,cryptopreneur greetings cryptopreneur name swapnil k associated cryptocurrencies since 2014 couple companies cryptos knowledge much active crypto community experience would definitely help people new cryptos dedicated cryptocurrencies bitcoin information lets connect telegram cryptopreneuryt,Cryptocurrency
692,UCsPppkSLFojvQoSSFh2PIWA,crypto point crypto point crypto point trusted crypto india get information related crypto crypto mining coin news events technical analysis every big news happening crypto world let increase awareness blockchain crypto together also connect social media account official account official cph telegram crypto point official telegram id sandeep bahuguna crypto point one trusted indian crypto tune crypto news discussion mining crypto app let spread blockchain crypto awareness,Cryptocurrency
693,UCX1sxRmnekYfc2YbUwmMhZg,crypto funda crypto funda providing best authentic content cryptocurrency find related cryptocurrency trading signals altcoins cryptocurrency reviews bitcoin latest news price updates useful trading tools indicators best altcoins upcoming projects opportunities cryptocurrency market etc information believe right others crypto funda serve needs users cryptocurrency market beginners advance,Cryptocurrency
694,UCknXixhwqBmek5HbN61HL0A,open4profit cryptocurrency blockchain guys name zia ul haque software developer influential blockchain cryptocurrency investor advisor india cryptocurrencies blockchain technology want learn cryptocurrency market fun entertaining easy understand way also learn trade invest learn conduct technical analysis charts coin analysis ico analysis hope enjoy watching want cover cryptocurrency ico review promotions inquiries contact either via address stay upto date latest cryptocurrency news updates trading signals telegram free trading signals tips ideas,Cryptocurrency
695,UCPTuAPlQR6KKSLjq5PYy-_g,crypto hindustan crypto hindustan right wish learn cryptocurrency market way easy understand learn cryptocurrency best invest crypto buy today trade invest crypto currency free airdrop loot earning loot knowledge free give charge telegram everything free cryptohindustan123 com,Cryptocurrency
696,UC5uxO0xmFEXi3LgfCEk2moA,cryptoinsiderta cryptoinsiderta every major news technical analysis top coins including bitcoin altcoin ethereum link dot ltc ripple dash monero etc soon going launch free trading signal group telegram us telegram visiting site recommended exchanges best sites crypto market want appreciate work visiting link,Cryptocurrency
697,UCoZVlWqnh9Y__VEylraaFdw,everything friends ajay kashyap welcomes update crypto language know crypto better confidence trading crypto since 2014 know bitcoin since 2011 know crypto closely know opening,Cryptocurrency
698,UCSxjMb2OIobraWIljViiW8w,crypto jargon discuss crypto tech everything else cup tea want learn get started discussion open sponsors contact shilling memecoins information provided general nature solely educational purposes,Cryptocurrency
699,UCei4XXULXDpbhJIpevHZbqA,crypto india dheetest crypto community official social media links account account ady telegram,Cryptocurrency
700,UCo5CAieenL0ExXzvjzs17QQ,rupee driver visiting rupee driver kind shall work hard provide quality content investments savings stock market stocks shares nifty nse futures options mutual funds insurance income tax loans entertainment social political happenings stocks funds investment products discussed recommendations rather examples educational purpose importantly sebi registered adviser expect recommendations personal point view always analysis homework investment data based experience knowledge gained sharing exchange ideas primary reason feel free express opinion feedback keep comments readable visible including small ones,Share Market
701,UCaGwH4JooqsvBt-gJtB85Lg,experience thoughts may use full others trading spiritual science jobs income positive thinking life style general info telegram www com tamilshare id tamilshare1 com stock market books,Share Market
702,UCN-i7DE8andsVLDqnj53yTw,b4trading daily live trading 9 10am 3 30pm attention members equity investment 100 subject market risks researcher registered sebi investing consult financial advisor educational learning purposes b4trading executives liable decision financial loss make stock market investments risky part group agree understand market risks involved therefore legal action valid,Share Market
703,UCqhL6vNCwYLC9_jePXOIvBg,tiruppurbulls shares everyone thiyagarajan capital market professional 15 years experience started tiruppurbulls shares jan 2021 kumpa special word live home town tiruppur india initially worked top indian equity brokers dealer financial software consultant multiple locations including dubai kenya tanzania mumbai madurai left dubai job 2020 nov currently looking portfolio wish double net worth 3 years apart shares trading fun loving person great friends cousins post english 1 technical strategy earn 20 30 profit year 2 entertainment 3 tribute 4 lifestyle,Share Market
704,UCy92z5tVQV-4ktIw6ZNxF0Q,stock sniper,Share Market
705,UC7fQFl37yAOaPaoxQm-TqSA,money pechu,Share Market
706,UChWttj67Abt8vjmz3oe3OxA,stock market friends stock market provide daily stock market updates investment ideas sebi registered aim help understand stock market best everyone click bell button,Share Market
707,UCx1oi4e4lRmBQ7zoiCcrkew,trendz learn basics fundamentals technical strategies stock commodity market,Share Market
708,UC76qy1Z0vZ0S7T67gJdhWjQ,pangu sandhai knowledge power lets learn basics understand technical fundamental concepts stock market along day day updates open trading demat account understand buy life insurance along savings plan get free financial planning consultancy fixed return investments cryptocurrency tax planning tax filing connect queries use link id tamilpangusandhai com sharemarketnews niftytoday nse bse nifty sensex sharemarket stockmarket daytrading stockmarketnews intradaytrading trading invesment investing money stocks shares tamilsharemarket futuresandoptions futurestrading optionstrading optionselling zerodha upstox angelone optionbuying niftytoday banknifty taxfiling insurance lifeinsurance terminsurance healthinsurance medicalinsurance claimsettlementratio sharemarketforbeginners bullmarket pennystock dividend,Share Market
709,UCjivK-1Vs_qgYDVor34GRqA,traders zone friends saranya market experiance 13 years trader investor would knowledge trades zone every monthi conducting free class campaign exchanges broking firms also organizing classes awareness program required peoples places guiding peoples start run successfully guide peoples already make earnings every day morning market days available ttzyoutube live get market updates holiday evening available learn basics fundamentals technical strategies stock commodity market page guide day trading provide best exposure market find daily updates equity market also details option strategies nse mcx insurance mutual funds global market company results etc keep updated,Share Market
710,UCo5CAieenL0ExXzvjzs17QQ,rupee driver visiting rupee driver kind shall work hard provide quality content investments savings stock market stocks shares nifty nse futures options mutual funds insurance income tax loans entertainment social political happenings stocks funds investment products discussed recommendations rather examples educational purpose importantly sebi registered adviser expect recommendations personal point view always analysis homework investment data based experience knowledge gained sharing exchange ideas primary reason feel free express opinion feedback keep comments readable visible including small ones,Share Market
711,UCv11Wd_r0pkJkZqdnUdzu6g,trading tamizh bitten trading bug early age friends searching jobs trading markets began 20 trading account age 23 hired proprietary trader trading forex market age 25 followed trader india founded forextamil com leading website retail traders tamizh independent trader ex prop trader founder forextamil com blog training trading guides helped thousands people journey become consistently profitable award winner best trader asia 2015 china forex expo website www forextamil com www tradingwithtamil com infoqmanager com skype qmanager live mobile 919600329983 91 9487929983,Share Market
712,UC3jCNSC_MG31ufv9u4ij_sQ,businessman started provide high quality education technical education students new age businessmans learn management strategies technical education web development digital marketing market financial education mission provide complete skill set future generation improve community knowledge standard world,Share Market
713,UCRrd_Yf4HMWWsDQxU_32qVA,option tricky trade earn money without losing money viewers santhosh passionate individual patron option tricky trade telegram around 10 years experience equity commodity currency market learn basics fundamentals technical strategies stock commodity market page guide day trading provide best exposure market find daily updates commodity market equity market also details option strategies nse mcx insurance mutual funds global market company results etc fundamentals includes mcx currency trading nifty bank nifty etc technical summates macd rsi heikin ashi etc wish great learning keep updated trend kindly page often great time sharing knowledge guidance contact 9842610908 8144220532,Share Market
714,UCiWq87xzedVT969kmTMENZA,global link traders market learn market options market forex market free,Share Market
715,UCkQNeteLsy-uqZ6GyHPnK2w,billionth need develop investment knowledge effective investing get knowledge investing success bringing warren buffet rakesh jhunjhunwala big bull investors strategy success investing provides overview company fundamental analysis technical analysis quarter performance chart analysis investing,Share Market
716,UC2tHVZt2H06GJgMrrkuvdzw,indianmoney indianmoney com india largest financial education company provides free unbiased quick trusted financial education people across india mission educate empower people right knowledge misguided intermediaries agents making investment choices indianmoney com owned promoted suvision holdings pvt ltd founded 2008 today indianmoney com advises 32 000 people call every day proven track record 11 years imparted free unbiased financial education 62 lakh consumers 13 different languages company backed experienced banking technology veterans indianmoney com financial literacy initiatives recognized world bank reserve bank india government india various bodies also set dedicated financial education helpline karnataka state police,Share Market
717,UCg5ssK9SChvZ9EBcciOIS1Q,market academy market academy online premier stock market training institute language motive create awareness stock market trading investing south india financial freedom goal stock markets help way look playlist knowledge power believe strongly first learn remove l learn topics covered basic stock market concepts beginners technical analysis candlestick patterns futures options trading risk management tutorials trading psychology tax related banking finance investment basics fundamental analysis list goes hit watch latest free wait 1sec checking forget hit button important bell icon happy help feel great found useful jai hind,Share Market
718,UCT2DIV94IKDdU6MlCkxGu0Q,trade indians friends completely dedicated stock market education knowledge power believe strongly first learn remove l learn topics covered basics stock market beginners advanced trading techniques basics technical analysis complete fundamental analysis money management risk management also discuss key factors month impact stock market advanced training purpose contact mobile 7010455048 id tradeindianstamil com friends intrested learning stock market go hit button happy help feel great found useful wait 1sec checking forgot hit button important click bell icon jai hind,Share Market
719,UCmrEc8hy988R0fWvUhwl3gg,trading tamizha trading tamizha trading stock market stock market news stock market stategies market zerodha trading tutorial zerodha trading tutorial investment trading trading,Share Market
720,UChBT5TlUeG68PKvJSg6MkqQ,money purse money purse upload related financial planning financial products detailing mutual funds review insurance policies reviews telegram link moneypurseadv,Share Market
721,UCr57uNlkRtWt8IqMOvUSYKQ,stock market hunter stock market hunter family lets learn invest ideas good trading,Share Market
722,UCQFBar4eaK29qfTrFZGUaCQ,bharath stocks tips provide basics knowledge stocks market stocks market tips long term short term intraday calls,Share Market
723,UConzNfUGN59Zzf-8tTs9P6g,stocks stories hey guys stocks stories get lastest information stock market objective help create wealth could live prosperous life goal provide edge information age imperative keep updated stocks stories educational platform registered sebi regulations posts references calls shared meant educational purposes constitute trading investment advice make representation timeliness accuracy profitability suitability content cannot held liable irregularity inaccuracy research solely educational purpose contact us raghavendratripathi8843 com,Share Market
724,UCeEP6GESh2t4-e2132uj3Sg,day trader financial freedom goal stock markets help way look playlist knowledge power believe strongly first learn remove l learn topics covered basic stock market concepts beginners technical analysis candlestick patterns futures options trading risk management tutorials trading psychology tax related banking finance investment basics fundamental analysis happy help feel great found useful jai hind,Share Market
725,UCwa07cvwDtpdNBV3totLxqA,traders club folks name prasad full time trader make simple start trading stock market started trading journey 2015 lost lakhs rupees lack market knowledge time know technical analysis fundamental analysis important many failures finally became successful trader created community understand market get 1 live trading 2 analysis 3 market psychology get latest updates hit button press bell icon pleasae fallow rules process discipline money management fallow,Share Market
726,UCkE0OqUc6rW15eIOQHD6OBg,trading marathon sastry trading vlog post opinion market trends commentary regular basis information 8309569947 regards sastry,Share Market
727,UConzNfUGN59Zzf-8tTs9P6g,stocks stories hey guys stocks stories get lastest information stock market objective help create wealth could live prosperous life goal provide edge information age imperative keep updated stocks stories educational platform registered sebi regulations posts references calls shared meant educational purposes constitute trading investment advice make representation timeliness accuracy profitability suitability content cannot held liable irregularity inaccuracy research solely educational purpose contact us raghavendratripathi8843 com,Share Market
728,UCPzXs3eOFQHND4EjPR6vIjA,five star creations five star creations astrology vastu sun signs stock market prediction,Share Market
729,UCQMhipiz_9zDkdIQ2AVCUhw,mr trader friends mr trader note posts educational purpose sebi registered taking trade plan one responsible profits losses daily updates analysis social media telegram open demat account using links open demat account aliceblue accountopeningaliceblue com tm1283 open demat account fyers open demat account zerodha open demat account upstox work money money works mr trader,Share Market
730,UCXJVgSg3gsp-aYBcS45yfJA,bharti market india 1 training institute stock market financial planning money management mutual fund ravindra bharti ravindra bharti sir founder director institute 1 founder ceo bharti institute 2 awarded best training institute stock market india 3 managing near 500 cr investments 1500 hni clients 4 motivational keynote speaker inspired 5 00 000 people 5 awarded best sub broker india angel broking ltd 6 2 nd person marathi community private helicopter,Share Market
731,UCJIQgVmFy846IYibs-NVURQ,trader tomorrow trader tomorrow initiative financial doctors collaborate placement training internship cells finance investment societies economics commerce clubs different colleges setup internal financial markets training recruitment model order provide free live financial markets practical training industrial trading projects internship job opportunities budding finance aspirants list trader tomorrow chapters 1 srcc chapter 2 hindu chapter 3 lsr chapter 4 dsc chapter 5 kmc chapter 6 amity chapter 7 iit roorkee chapter 8 francis chapter 9 hansraj chapter 10 pgdav chapter 11 mlnc chapter 12 gargi chapter 13 dduc chapter,Share Market
732,UCChpOcsiKAUAsEsf256rFCw,trade learners goal promote financial freedom stock market trading investing want create financially free community stock market trading investing,Share Market
733,UCwAdQUuPT6laN-AQR17fe1g,pranjal kamra dedicated value investing find value investing stock analysis behavioral finance finology help becoming rational investor investing starts,Share Market
734,UCXTe4HxbssmBUTSieyRp3-Q,talking stocks wanna make money online college want pay bills say dedicated possibilities making money online learn legit method tested make money home range stock marketing online money making platforms awareness scam websites let make penny stuck 9 5 jobs college students skills,Share Market
735,UCHXTbd8Av-HR3Yng65dfCZg,manoj kumar jain ca k jain manoj kumar jain chartered accountant well cost accountant national talent search scholar awarded ncert stood 32nd india secondary schools examination completed b com h shri ram college commerce srcc obtained 9th position delhi university rank holder well north india topper ca inter 31st rank india ca final 17th rank india icwa inter 14th rank india icwa final 17th rank india awarded kulpati gold medal mice career makers private ltd one premium institute run ca k jain ca padma jain srcc provides coaching classes face face classes 1 ca cpt ipcc final 2 cs foundation executive professional 3 cma foundation inter final,Share Market
736,UCe3qdG0A_gr-sEdat5y2twQ,ca rachana phadke ranade objective building financial discipline masses simplifying stock market education financial concepts leader ca rachana ranade spearhead mission 10 years experience teaching 10 000 students person 5 00 000 students online driven make change ca rachana ranade chartered accountant bachelor commerce bcom post graduate diploma management pgdm master studies mbs ca rachana aim improve financial literacy india enable people learn stock markets simplified way part community last 10 years year special exponentially grown gaining 3 million subscribers ca rachana given sessions forensic auditing icai members across various cities,Share Market
737,UCv8vYfhw7Xj0Zmh6Xm42Mow,procapital mohdfaiz objective help create wealth could live prosperous life goal provide edge information age imperative keep updated financial markets ever dynamic situations changing time making profit grabbing opportunity exists survival exiting markets right time aim provide quality information help take informed decisions,Share Market
738,UC2sIhf108S02F0Qlb2a88eQ,booming bulls booming bulls vision driven organisation mainly focuses sharing correct trading principles always thrive sharing proper trading knowledge valuable keynotes active learners fellow traders booming bulls allow see significant simplified picture trading done earn consistent profits stock market whether want become intra day trader options positional trader booming bulls provides core skills exact knowledge need become successful trader aim deliver quality content stock market shape knowledge lead towards financial independence learning lot provide booming bulls elite traders live mentorship program trading motivate students live life projects path dreams,Share Market
739,UCS8WLwuVszq1g2oeBzboUmQ,sunil minglani sunil minglani known expert behavioral aspects stock markets decided apply human principles life transformation mentoring sunil rich experience analyzing stock chart patterns co related human psychological patterns deeper level innate ability mix wit humor convey life changing philosophical messages visit educational courses services new initiative visit www com vvtalks,Share Market
740,UCIhGXQNPQkf4lUnJjbIyIiA,ramstk family reading making fun positive beautiful humans sure smile spread positivity always 1000 subscribers march 15th 2021,Reactions
741,UCUPQgubngfnzlRNs6s87VYQ,cine entertainment everyone family cine entertainment focus movie review movie trailer review movie trailer reaction bollywood hollywood movies regional movie reviews trailer reaction full entertainment doses many social media us folow us inquiries cineentertainment2 0 com,Reactions
742,UCEPY_gwSrPorH412uauC0UQ,anindita avaya,Reactions
743,UCtbiFVT3snDOSAeLhZlx7HA,shw vlog 2 0 entertainment purpose make entertaining bussiness us matherui com,Reactions
744,UCdWAPeU2aBfkfX5s-UHYIAw,ishaanzone mainly focus fun entertaining including trailer reactions movie reviews etc,Reactions
745,UCewIi2jOdjwmFKbEHQSS9iw,harman manjot reaction everyone manjot kaur started reaction younger brother harman entertain hope give best entertain guys,Reactions
746,UCowvC34OgaJC34xtjhdcSTg,dad den hosted ken lee reviews reacting movies music food tech goal make smile brief minutes day want show world nice guy actually succeed social media world world much negativity let make something positive together much mine react suggestions discuss idea guiding go also proud father two special needs boys jonah connor jctv family adventure social media tips tech talks therealdadsden digital partner divo divo one leading digital media companies south india working brands content creators across genres,Reactions
747,UCKo262Z5DmwxQqoRWuyYbzQ,param everyone param us recruiter profession seo expert blogger passion starting entertain id paramreaction,Reactions
748,UCZlzvvje6JQNBe70EQpamIw,bollybritsreact hey let react enjoy variety songs trailers sit back relax react khushbu grown loving bollywood songs movies take step go outside bollywood also bollywood dancer vlogs want see khushbu separate vlogs every aspect life,Reactions
749,UCIY91OB0zCGOvS3JdnCSL2w,bigareact 1 india reaction big family purpose create smiles excitement hope enjoy watching india much making today family also find us kind regards andreas big camilla nadia alma,Reactions
750,UCCsp6Oa2FotwvH-qj5sA7xw,reactors react latest trending trailers teasers shit posts,Reactions
751,UC8_aMwsn53tncdH-5iLu8-w,empty hand empty hand,Reactions
752,UCbq544I2cTyvcrZwmnSIj9Q,plip plip movie reviews political trolls adult comedy simple run adults adults,Reactions
753,UCPx4S2RcDCJmP_ht9CgFiVQ,simply waste make infotainment first 27 05 2019 100 subscribers 18 06 2019 5videos 500 subscribers 26 01 2020 15 1000 subscribers 07 02 2020 16 4k watch hrs 100k views one 4k subs 06 12 2020 60 monitize enabled 07 12 2020 60 50 000 subscribers 23 03 2021 81 1 00 000 subscribers 11 05 2021 84 2 00 000 subscribers 15 09 2021 82 kabil simplywasteyt com kabil ippa use panrathu illa,Reactions
754,UCKHEN_cYsYbGzgUr5TMD_Jg,ody reaction react,Reactions
755,UCmNXUNu0kUDTlnu9ebtjSIw,reaction reaction vanakkam frnds nanga married couple sasi vidya languages movies scenes trailer songs funny cartoons going react friends us,Reactions
756,UCQkLGM2WgwIcTaQc82IS_nQ,filmy react teaser reviews trailer reviews movie reviews game reviews vlogs much submit request reaction review send links personal inquiries,Reactions
757,UCmMQ_DehwzeW5QrTl_8-nvw,ana latin girl fan india songs movies hope enjoy much enjoy recording forget subscribing liking sharing,Reactions
758,UCDolOm9eB1Qmddq0ctZpbKA,fam reaction fam reaction fun us enjoy new old trailers us songs comedy much much fam,Reactions
759,UCD6uaMr6i6EYa5pVT9-HfXA,mac myna sit together eat together play together home heart mac myna,Reactions
760,UCWO3pdNS3hG0t3tRS-Bi6nw,movie reaction create honest reactions trailers songs movies shows iam also create content makes us different reaction understand speak hope u liked forget questions want express feeling regarding let know comment section would us journey,Reactions
761,UCasqy7KT_3omXlWynKCEMZw,ssm,Reactions
762,UCA99nItLBFj_cOVeOuiT_aQ,parbrahm singh try give fastest best reaction possible amazing reactions singhparbrahm com work patreon parbrahm singh parbrahm,Reactions
763,UCKo262Z5DmwxQqoRWuyYbzQ,param everyone param us recruiter profession seo expert blogger passion starting entertain id paramreaction,Reactions
764,UC6TTaG3bmtBEfHaHotQyvMQ,roastmortem second likith saketh called roastmortem know great name right,Reactions
765,UC_BC1TkGcrxKoTzKa-XDFfQ,karthifer connectkarthifer com,Reactions
766,UCIIb2z9pgvgdzHC4aZ3C06Q,fundamentally filmy people ia ashwin anjana happy news created new secondary reaction backup deal claims uploading different languages,Reactions
767,UCZqrTkX_-VJ__AMXXqelpAQ,sangeeta tutorial anantapur new second reaction language,Reactions
768,UCgL3owePCSqIhTZeTresPpg,mind sketch hey team young energetic people brings stuff want talk reaction awareness people unaware hardly aware also give opportunity common people also talent us upload also suggest us react favorite trailers music forget watch questions want thing us mindsketch19 com promotions welcomed contact us,Reactions
769,UCqhzo4Gxvj5T8GkZAtOzIRg,killbill pandey show entertainment social talks reaction reviews,Reactions
770,UCrUwiLr-EqIv7W4tAXS8Qkw,magisco reactions make reaction news reviews bollywood tollywood movies music albums trailers vines vlogs blogs roast series react entertainment purpose followers,Reactions
771,UCC_5rcKYN-D47MDkpinscjw,magic flicks hey guys namaste sat sri akaal aap sab nu stevie k sureet post 2 daily create honest reactions reviews trailers songs movies shows youtubers also create content makes us different understand speak english punjabi always honest get best worlds us indian yet live uk indian foreign reaction review 2 1 married 22 years sometimes four children aged 19 18 16 9 us hobby family grown watching loving bollywood indian cinema movies also filmmaking fashion get express enjoying family would us journey aap sab ka bahut bahut dhanyavad,Reactions
772,UCA99nItLBFj_cOVeOuiT_aQ,parbrahm singh try give fastest best reaction possible amazing reactions singhparbrahm com work patreon parbrahm singh parbrahm,Reactions
773,UCMLP5czpOa2_iFADFNRYnhA,neha hey everyone make reaction watch enjoy,Reactions
774,UC6u3bQxQbWMMyoonGV-3aVg,nakhrewali mona monali naik official nakhrewali mona nakhrewali mona relatable funny zumba dance reaction hope u liked forget questions want express feeling regarding let know comment section much watching id nakhrewalimona nakhrewalimona com u also send letters 21 4 rajwada indrayaninagar bhosari pune 411026 maharashtra,Reactions
775,UCxESnAq3cz1g2K1lsdJYMLA,saima pirzada reaction make reaction india spread hate every sunday come live 7 30pm indian time queries regarding contact saimapirzada9 com saimapirzada saima pirzadasaima saimapeerzada peerzada pakistanireaction pakistanigirlreaction comedy funny reactionchannel pakistanireactionchannel reactiononindia,Reactions
